Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
GFSA.SCS05G06Z616111A,2012.06,3181,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2013.06,3166,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2014.06,3399,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2015.06,4310,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2016.06,4624,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2017.06,4625,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2018.06,4773,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2019.06,5994,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2020.06,5154,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2021.06,5843,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2022.06,5387,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2023.06,5685,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2024.06,7310,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111A,2025.06,7927,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Additions,,Dollars,6
GFSA.SCS05G06Z616111D,2009.06,128,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2010.06,373,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2011.06,209,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2012.06,200,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2013.06,385,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2014.06,351,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2015.06,290,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2016.06,524,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2017.06,445,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2018.06,389,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2019.06,932,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2020.06,252,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2021.06,294,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2022.06,266,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2023.06,268,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2024.06,602,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111D,2025.06,321,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Disposals,,Dollars,6
GFSA.SCS05G06Z616111K,2009.06,1355,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2010.06,1425,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2011.06,1579,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2012.06,1570,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2013.06,1592,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2014.06,1649,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2015.06,1755,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2016.06,1700,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2017.06,1630,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2018.06,1887,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2019.06,2023,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2020.06,2270,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2021.06,2392,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2022.06,2715,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2023.06,3013,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2024.06,3654,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111K,2025.06,3908,FINAL,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Depreciation,,Dollars,6
GFSA.SCS05G06Z616111O,2009.06,954,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
GFSA.SCS05G06Z616111O,2010.06,-2374,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
GFSA.SCS05G06Z616111O,2011.06,192,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
GFSA.SCS05G06Z616111O,2012.06,254,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
GFSA.SCS05G06Z616111O,2013.06,71,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
GFSA.SCS05G06Z616111O,2014.06,1825,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
GFSA.SCS05G06Z616111O,2015.06,847,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
GFSA.SCS05G06Z616111O,2016.06,1213,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
GFSA.SCS05G06Z616111O,2017.06,2762,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
GFSA.SCS05G06Z616111O,2018.06,7327,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
GFSA.SCS05G06Z616111O,2019.06,5198,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
GFSA.SCS05G06Z616111O,2020.06,-172,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
GFSA.SCS05G06Z616111O,2021.06,6281,REVISED,"Central Government, Non-financial Assets Reconciliation, Fixed Assets",Government Financial Statistics - GFS,Non-financial assets,Fixed assets,Buildings and structures,Other economic flows,,Dollars,6
