"hlpi_name","series_ref","quarter","hlpi","nzhec","nzhec_name","nzhec_short","level","index","change.q","change.a"
"All households","HPIQ.SALL013","2016Q2","allhh","1.3","Grocery food","Grocery food","subgroup",959,-0.2,-2.2
"All households","HPIQ.SALL013","2016Q3","allhh","1.3","Grocery food","Grocery food","subgroup",952,-0.7,-1.3
"All households","HPIQ.SALL013","2016Q4","allhh","1.3","Grocery food","Grocery food","subgroup",960,0.8,1.2
"All households","HPIQ.SALL013","2017Q1","allhh","1.3","Grocery food","Grocery food","subgroup",984,2.5,2.4
"All households","HPIQ.SALL013","2017Q2","allhh","1.3","Grocery food","Grocery food","subgroup",975,-0.9,1.7
"All households","HPIQ.SALL013","2017Q3","allhh","1.3","Grocery food","Grocery food","subgroup",987,1.2,3.7
"All households","HPIQ.SALL013","2017Q4","allhh","1.3","Grocery food","Grocery food","subgroup",986,-0.1,2.7
"All households","HPIQ.SALL013","2018Q1","allhh","1.3","Grocery food","Grocery food","subgroup",989,0.3,0.5
"All households","HPIQ.SALL013","2018Q2","allhh","1.3","Grocery food","Grocery food","subgroup",984,-0.5,0.9
"All households","HPIQ.SALL013","2018Q3","allhh","1.3","Grocery food","Grocery food","subgroup",987,0.3,0
"All households","HPIQ.SALL013","2018Q4","allhh","1.3","Grocery food","Grocery food","subgroup",991,0.4,0.5
"All households","HPIQ.SALL013","2019Q1","allhh","1.3","Grocery food","Grocery food","subgroup",998,0.7,0.9
"All households","HPIQ.SALL013","2019Q2","allhh","1.3","Grocery food","Grocery food","subgroup",1000,0.2,1.6
"All households","HPIQ.SALL013","2019Q3","allhh","1.3","Grocery food","Grocery food","subgroup",1006,0.6,1.9
"All households","HPIQ.SALL013","2019Q4","allhh","1.3","Grocery food","Grocery food","subgroup",1008,0.2,1.7
"All households","HPIQ.SALL013","2020Q1","allhh","1.3","Grocery food","Grocery food","subgroup",1029,2.1,3.1
"All households","HPIQ.SALL013","2020Q2","allhh","1.3","Grocery food","Grocery food","subgroup",1034,0.5,3.4
"All households","HPIQ.SALL013","2020Q3","allhh","1.3","Grocery food","Grocery food","subgroup",1018,-1.5,1.2
"All households","HPIQ.SALL013","2020Q4","allhh","1.3","Grocery food","Grocery food","subgroup",1017,-0.1,0.9
"All households","HPIQ.SALL013","2021Q1","allhh","1.3","Grocery food","Grocery food","subgroup",1025,0.8,-0.4
"All households","HPIQ.SALL013","2021Q2","allhh","1.3","Grocery food","Grocery food","subgroup",1030,0.5,-0.4
"All households","HPIQ.SALL013","2021Q3","allhh","1.3","Grocery food","Grocery food","subgroup",1045,1.5,2.7
"All households","HPIQ.SALL013","2021Q4","allhh","1.3","Grocery food","Grocery food","subgroup",1058,1.2,4
"All households","HPIQ.SALL013","2022Q1","allhh","1.3","Grocery food","Grocery food","subgroup",1084,2.5,5.8
"All households","HPIQ.SALL013","2022Q2","allhh","1.3","Grocery food","Grocery food","subgroup",1105,1.9,7.3
"All households","HPIQ.SALL013","2022Q3","allhh","1.3","Grocery food","Grocery food","subgroup",1128,2.1,7.9
"All households","HPIQ.SALL013","2022Q4","allhh","1.3","Grocery food","Grocery food","subgroup",1167,3.5,10.3
"All households","HPIQ.SALL013","2023Q1","allhh","1.3","Grocery food","Grocery food","subgroup",1218,4.4,12.4
"All households","HPIQ.SALL013","2023Q2","allhh","1.3","Grocery food","Grocery food","subgroup",1251,2.7,13.2
"All households","HPIQ.SALL013","2023Q3","allhh","1.3","Grocery food","Grocery food","subgroup",1253,0.2,11.1
"All households","HPIQ.SALL013","2023Q4","allhh","1.3","Grocery food","Grocery food","subgroup",1243,-0.8,6.5
"All households","HPIQ.SALL013","2024Q1","allhh","1.3","Grocery food","Grocery food","subgroup",1258,1.2,3.3
"All households","HPIQ.SALL013","2024Q2","allhh","1.3","Grocery food","Grocery food","subgroup",1270,1,1.5
"All households","HPIQ.SALL013","2024Q3","allhh","1.3","Grocery food","Grocery food","subgroup",1281,0.9,2.2
"All households","HPIQ.SALL013","2024Q4","allhh","1.3","Grocery food","Grocery food","subgroup",1276,-0.4,2.7
"All households","HPIQ.SALL013","2025Q1","allhh","1.3","Grocery food","Grocery food","subgroup",1314,3,4.5
"All households","HPIQ.SALL013","2025Q2","allhh","1.3","Grocery food","Grocery food","subgroup",1334,1.5,5
"All households","HPIQ.SALL013","2025Q3","allhh","1.3","Grocery food","Grocery food","subgroup",1339,0.4,4.5
"All households","HPIQ.SALL013","2025Q4","allhh","1.3","Grocery food","Grocery food","subgroup",1335,-0.3,4.6
"All households","HPIQ.SALL013","2026Q1","allhh","1.3","Grocery food","Grocery food","subgroup",1345,0.7,2.4
"All households","HPIQ.SALL014","2008Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",859,NA,NA
"All households","HPIQ.SALL014","2008Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",868,1,NA
"All households","HPIQ.SALL014","2008Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",873,0.6,NA
"All households","HPIQ.SALL014","2009Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",905,3.7,NA
"All households","HPIQ.SALL014","2009Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",920,1.7,7.1
"All households","HPIQ.SALL014","2009Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",938,2,8.1
"All households","HPIQ.SALL014","2009Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",940,0.2,7.7
"All households","HPIQ.SALL014","2010Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",937,-0.3,3.5
"All households","HPIQ.SALL014","2010Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",934,-0.3,1.5
"All households","HPIQ.SALL014","2010Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",930,-0.4,-0.9
"All households","HPIQ.SALL014","2010Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",955,2.7,1.6
"All households","HPIQ.SALL014","2011Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",969,1.5,3.4
"All households","HPIQ.SALL014","2011Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1004,3.6,7.5
"All households","HPIQ.SALL014","2011Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1002,-0.2,7.7
"All households","HPIQ.SALL014","2011Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",999,-0.3,4.6
"All households","HPIQ.SALL014","2012Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",997,-0.2,2.9
"All households","HPIQ.SALL014","2012Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",988,-0.9,-1.6
"All households","HPIQ.SALL014","2012Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",993,0.5,-0.9
"All households","HPIQ.SALL014","2012Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",991,-0.2,-0.8
"All households","HPIQ.SALL014","2013Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1001,1,0.4
"All households","HPIQ.SALL014","2013Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1000,-0.1,1.2
"All households","HPIQ.SALL014","2013Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1006,0.6,1.3
"All households","HPIQ.SALL014","2013Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1012,0.6,2.1
"All households","HPIQ.SALL014","2014Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1022,1,2.1
"All households","HPIQ.SALL014","2014Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1000,-2.2,0
"All households","HPIQ.SALL014","2014Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1008,0.8,0.2
"All households","HPIQ.SALL014","2014Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",997,-1.1,-1.5
"All households","HPIQ.SALL014","2015Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1009,1.2,-1.3
"All households","HPIQ.SALL014","2015Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1021,1.2,2.1
"All households","HPIQ.SALL014","2015Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1018,-0.3,1
"All households","HPIQ.SALL014","2015Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1005,-1.3,0.8
"All households","HPIQ.SALL014","2016Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1008,0.3,-0.1
"All households","HPIQ.SALL014","2016Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1010,0.2,-1.1
"All households","HPIQ.SALL014","2016Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1011,0.1,-0.7
"All households","HPIQ.SALL014","2016Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",996,-1.5,-0.9
"All households","HPIQ.SALL014","2017Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1016,2,0.8
"All households","HPIQ.SALL014","2017Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",996,-2,-1.4
"All households","HPIQ.SALL014","2017Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1017,2.1,0.6
"All households","HPIQ.SALL014","2017Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1011,-0.6,1.5
"All households","HPIQ.SALL014","2018Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1012,0.1,-0.4
"All households","HPIQ.SALL014","2018Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1035,2.3,3.9
"All households","HPIQ.SALL014","2018Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1041,0.6,2.4
"All households","HPIQ.SALL014","2018Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1015,-2.5,0.4
"All households","HPIQ.SALL014","2019Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1027,1.2,1.5
"All households","HPIQ.SALL014","2019Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1033,0.6,-0.2
"All households","HPIQ.SALL014","2019Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1050,1.6,0.9
"All households","HPIQ.SALL014","2019Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1035,-1.4,2
"All households","HPIQ.SALL014","2020Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1051,1.5,2.3
"All households","HPIQ.SALL014","2020Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1056,0.5,2.2
"All households","HPIQ.SALL014","2020Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1054,-0.2,0.4
"All households","HPIQ.SALL014","2020Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1048,-0.6,1.3
"All households","HPIQ.SALL014","2021Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1052,0.4,0.1
"All households","HPIQ.SALL014","2021Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1048,-0.4,-0.8
"All households","HPIQ.SALL014","2021Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1055,0.7,0.1
"All households","HPIQ.SALL014","2021Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1053,-0.2,0.5
"All households","HPIQ.SALL014","2022Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1076,2.2,2.3
"All households","HPIQ.SALL014","2022Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1086,0.9,3.6
"All households","HPIQ.SALL014","2022Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1105,1.7,4.7
"All households","HPIQ.SALL014","2022Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1137,2.9,8
"All households","HPIQ.SALL014","2023Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1164,2.4,8.2
"All households","HPIQ.SALL014","2023Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1196,2.7,10.1
"All households","HPIQ.SALL014","2023Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1205,0.8,9
"All households","HPIQ.SALL014","2023Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1205,0,6
"All households","HPIQ.SALL014","2024Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1218,1.1,4.6
"All households","HPIQ.SALL014","2024Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1246,2.3,4.2
"All households","HPIQ.SALL014","2024Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1255,0.7,4.1
"All households","HPIQ.SALL014","2024Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1255,0,4.1
"All households","HPIQ.SALL014","2025Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1286,2.5,5.6
"All households","HPIQ.SALL014","2025Q2","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1320,2.6,5.9
"All households","HPIQ.SALL014","2025Q3","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1310,-0.8,4.4
"All households","HPIQ.SALL014","2025Q4","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1317,0.5,4.9
"All households","HPIQ.SALL014","2026Q1","allhh","1.4","Non-alcoholic beverages","Soft drinks","subgroup",1339,1.7,4.1
"All households","HPIQ.SALL015","2008Q2","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",855,NA,NA
"All households","HPIQ.SALL015","2008Q3","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",871,1.9,NA
"All households","HPIQ.SALL015","2008Q4","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",881,1.1,NA
"All households","HPIQ.SALL015","2009Q1","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",890,1,NA
"All households","HPIQ.SALL015","2009Q2","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",897,0.8,4.9
"All households","HPIQ.SALL015","2009Q3","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",903,0.7,3.7
"All households","HPIQ.SALL015","2009Q4","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",906,0.3,2.8
"All households","HPIQ.SALL015","2010Q1","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",910,0.4,2.2
"All households","HPIQ.SALL015","2010Q2","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",915,0.5,2
"All households","HPIQ.SALL015","2010Q3","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",920,0.5,1.9
"All households","HPIQ.SALL015","2010Q4","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",941,2.3,3.9
"All households","HPIQ.SALL015","2011Q1","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",949,0.9,4.3
"All households","HPIQ.SALL015","2011Q2","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",956,0.7,4.5
"All households","HPIQ.SALL015","2011Q3","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",960,0.4,4.3
"All households","HPIQ.SALL015","2011Q4","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",965,0.5,2.6
"All households","HPIQ.SALL015","2012Q1","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",967,0.2,1.9
"All households","HPIQ.SALL015","2012Q2","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",970,0.3,1.5
"All households","HPIQ.SALL015","2012Q3","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",974,0.4,1.5
"All households","HPIQ.SALL015","2012Q4","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",972,-0.2,0.7
"All households","HPIQ.SALL015","2013Q1","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",975,0.3,0.8
"All households","HPIQ.SALL015","2013Q2","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",978,0.3,0.8
"All households","HPIQ.SALL015","2013Q3","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",980,0.2,0.6
"All households","HPIQ.SALL015","2013Q4","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",989,0.9,1.7
"All households","HPIQ.SALL015","2014Q1","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",992,0.3,1.7
"All households","HPIQ.SALL015","2014Q2","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1000,0.8,2.2
"All households","HPIQ.SALL015","2014Q3","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1003,0.3,2.3
"All households","HPIQ.SALL015","2014Q4","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1008,0.5,1.9
"All households","HPIQ.SALL015","2015Q1","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1012,0.4,2
"All households","HPIQ.SALL015","2015Q2","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1018,0.6,1.8
"All households","HPIQ.SALL015","2015Q3","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1023,0.5,2
"All households","HPIQ.SALL015","2015Q4","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1027,0.4,1.9
"All households","HPIQ.SALL015","2016Q1","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1032,0.5,2
"All households","HPIQ.SALL015","2016Q2","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1037,0.5,1.9
"All households","HPIQ.SALL015","2016Q3","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1043,0.6,2
"All households","HPIQ.SALL015","2016Q4","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1048,0.5,2
"All households","HPIQ.SALL015","2017Q1","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1053,0.5,2
"All households","HPIQ.SALL015","2017Q2","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1059,0.6,2.1
"All households","HPIQ.SALL015","2017Q3","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1067,0.8,2.3
"All households","HPIQ.SALL015","2017Q4","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1073,0.6,2.4
"All households","HPIQ.SALL015","2018Q1","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1079,0.6,2.5
"All households","HPIQ.SALL015","2018Q2","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1090,1,2.9
"All households","HPIQ.SALL015","2018Q3","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1098,0.7,2.9
"All households","HPIQ.SALL015","2018Q4","allhh","1.5","Restaurant meals and ready-to-eat food","Restaurant meals","subgroup",1104,0.5,2.9
